GSM,270,77,3,1191,0,6.2016,49.5247,4971,26,1,1311867650,1731047732,0
GSM,270,77,6,2442,0,6.3158,49.4763,6242,27,1,1311867650,1729834492,0
GSM,270,77,6,1052,0,6.3513,49.4956,6004,26,1,1311867650,1728365113,0
GSM,270,77,3,281,0,6.2012,49.5151,5789,23,1,1311867650,1731047732,0
GSM,270,77,6,2443,0,6.3184,49.4991,5596,25,1,1311867781,1730183933,0
GSM,270,77,6,1051,0,6.3163,49.5264,8080,27,1,1311867781,1728969856,0
GSM,270,77,6,1063,0,6.2735,49.5093,6030,26,1,1311867912,1731047877,0
GSM,270,77,3,2301,0,6.1895,49.5055,5200,24,1,1311868044,1730874948,0
GSM,270,77,1,4642,0,6.1533,49.5952,3257,25,1,1311869751,1729660851,0
GSM,270,77,1,4643,0,6.1368,49.5994,1000,24,1,1311869751,1730961513,0
GSM,270,77,1,2873,0,6.1255,49.5988,1774,27,1,1311869751,1731047750,0
GSM,270,77,1,571,0,6.1113,49.6063,1400,27,1,1311869751,1728106878,0
GSM,270,77,3,1812,0,6.0833,49.4799,1955,22,1,1311869751,1730611783,0
GSM,270,77,1,3632,0,6.1914,49.6161,2941,27,1,1311872372,1728624160,0
GSM,270,77,1,621,0,6.1211,49.6002,1131,27,1,1311918802,1731047763,0
GSM,270,77,6,1013,0,6.2722,49.5828,5521,50,1,1311918802,1730874819,0
GSM,270,77,2,783,0,6.0094,49.6259,3987,21,1,1311920922,1731047745,0
GSM,270,77,1,2022,0,6.1204,49.6196,2780,27,1,1311922382,1730874871,0
GSM,270,77,1,4943,0,6.1608,49.6089,6988,27,1,1311934069,1730788030,0
GSM,270,77,1,3511,0,6.1861,49.6359,1576,27,1,1311934201,1729166140,0
GSM,270,77,6,471,0,6.3269,49.6747,6753,27,1,1311934728,1730788010,0
GSM,270,77,2,4471,0,6.4822,49.8131,13782,111,1,1311935650,1703050868,0
GSM,270,77,2,1282,0,6.3737,49.7723,15038,27,1,1311935650,1730356856,0
GSM,270,77,1,3633,0,6.1814,49.6239,1728,27,1,1312183749,1729920795,0
GSM,270,77,5,61,0,6.1084,50.0135,9319,27,1,1312185628,1731047897,0
GSM,270,77,2,1761,0,6.3603,49.8444,8027,27,1,1312185760,1730356903,0
GSM,270,77,2,421,0,6.4517,49.8141,5144,27,1,1312186300,1730788099,0
GSM,270,77,6,413,0,6.4386,49.792,9792,27,1,1312187667,1730788099,0
GSM,270,77,2,1333,0,6.4284,49.8119,7460,27,1,1312187667,1730788099,0
GSM,270,77,1,3532,0,6.1718,49.6345,500,50,1,1312224238,1728711019,0
GSM,270,77,2,4472,0,6.3363,49.8087,18006,27,1,1312225576,1730788038,0
GSM,270,77,2,1892,0,6.2315,49.7019,4204,27,1,1312225697,1730961516,0
GSM,270,77,6,1041,0,6.2798,49.563,31816,103,1,1312398730,1725514663,0
GSM,270,77,2,242,0,6.2481,49.8145,22880,50,1,1312398730,1730787983,0
GSM,270,77,1,3533,0,6.1706,49.6347,796,50,1,1312435946,1728711019,0
GSM,270,77,1,3512,0,6.172,49.6279,7667,50,1,1312436070,1728452014,0
GSM,270,77,3,252,0,6.0908,49.4814,3925,24,1,1312439543,1731047747,0
GSM,270,77,1,663,0,6.1244,49.5764,5192,27,1,1312774376,1730961554,0
GSM,270,77,1,4641,0,6.1461,49.6084,5169,130,1,1312882821,1718167088,0
GSM,270,77,6,1062,0,6.2682,49.5064,2002,21,1,1312895711,1731047876,0
GSM,270,77,1,2013,0,6.097,49.5974,2021,27,1,1312896946,1730874837,0
GSM,270,77,1,602,0,6.0921,49.5918,2339,27,1,1312896946,1731047883,0
GSM,270,77,1,603,0,6.0842,49.6047,2787,27,1,1312896946,1731047739,0
GSM,270,77,1,543,0,6.0841,49.6184,3360,26,1,1312897069,1731047884,0
GSM,270,77,1,3582,0,6.0691,49.6256,1852,24,1,1312897069,1731047739,0
GSM,270,77,2,913,0,6.0116,49.6548,7495,24,1,1312897317,1731047756,0
GSM,270,77,2,1883,0,6.0034,49.6625,2906,27,1,1312897317,1730788090,0
GSM,270,77,2,123,0,5.9422,49.667,5010,27,1,1312897564,1730356865,0
GSM,270,77,1,1421,0,6.1338,49.6175,5648,27,1,1312900646,1730356834,0
GSM,270,77,1,2023,0,6.0964,49.6263,4724,27,1,1312902859,1731047771,0
GSM,270,77,1,622,0,6.0992,49.5932,2655,22,1,1312903351,1731047758,0
GSM,270,77,3,3353,0,5.9502,49.5013,3886,26,1,1312903596,1730961664,0
GSM,270,77,3,3391,0,6.0353,49.4727,4214,24,1,1312903596,1730961683,0
GSM,270,77,1,3631,0,6.1933,49.6231,1690,27,1,1312903720,1728624160,0
GSM,270,77,3,1903,0,5.9611,49.5077,2373,25,1,1312903844,1731047736,0
GSM,270,77,4,3753,0,5.8086,49.5556,3021,24,1,1312904337,1730961594,0
GSM,270,77,4,3752,0,5.8122,49.5507,2841,22,1,1312904582,1730961661,0
GSM,270,77,4,4062,0,5.8048,49.5468,1991,22,1,1312904829,1730961661,0
GSM,270,77,4,4061,0,5.8226,49.5646,3966,24,1,1312904951,1730961661,0
GSM,270,77,4,4063,0,5.81,49.5611,4141,21,1,1312904951,1730961661,0
GSM,270,77,4,303,0,5.8075,49.5557,3171,22,1,1312904951,1730961594,0
GSM,270,77,5,202,0,6.2415,49.8861,28695,27,1,1312906180,1729573264,0
GSM,270,77,2,193,0,5.8579,49.607,6057,26,1,1312907406,1731047726,0
GSM,270,77,1,1231,0,6.1281,49.6172,734,27,1,1313065505,1730356834,0
GSM,270,77,1,2522,0,6.0978,49.6181,8725,27,1,1313067116,1730874871,0
GSM,270,77,1,1411,0,6.1823,49.6371,1029,26,1,1313129651,1730961649,0
GSM,270,77,2,1882,0,6.0332,49.6672,1705,23,1,1313130899,1731047756,0
GSM,270,77,2,121,0,5.9943,49.686,7495,26,1,1313130899,1730183906,0
GSM,270,77,2,911,0,6.0393,49.6824,7096,23,1,1313131025,1729920858,0
GSM,270,77,2,1881,0,6.0302,49.6667,1566,21,1,1313131149,1731047756,0
GSM,270,77,5,51,0,6.0642,50.014,15741,25,1,1313131399,1731047784,0
GSM,270,77,5,71,0,6.1171,50.0019,10839,27,1,1313131525,1731047897,0
GSM,270,77,2,1003,0,5.9995,49.7023,7337,25,1,1313131650,1730961549,0
GSM,270,77,5,1111,0,5.8362,49.9308,4459,21,1,1313131650,1730961622,0
GSM,270,77,5,72,0,6.096,49.9604,7479,24,1,1313131775,1731047897,0
GSM,270,77,2,771,0,6.0762,49.6636,8420,27,1,1313132023,1730961517,0
GSM,270,77,2,1002,0,6.022,49.7128,6388,25,1,1313132023,1730270768,0
GSM,270,77,5,2961,0,5.9645,49.8973,7561,27,1,1313132023,1730442559,0
GSM,270,77,2,241,0,6.2001,49.8542,8421,22,1,1313132025,1731047791,0
GSM,270,77,5,1171,0,6.0685,49.928,1817,27,1,1313132025,1730874932,0
GSM,270,77,5,1162,0,6.0012,49.8448,9315,27,1,1313132025,1731047884,0
GSM,270,77,5,2392,0,6.1149,49.9074,7806,26,1,1313132276,1730442561,0
GSM,270,77,2,881,0,6.2993,49.8017,25219,109,1,1313132276,1712291879,0
GSM,270,77,2,871,0,6.1048,49.8112,5837,27,1,1313132402,1731047725,0
GSM,270,77,2,1742,0,6.1292,49.8251,9059,23,1,1313132402,1730356881,0
GSM,270,77,2,223,0,6.1362,49.8679,9073,27,1,1313132402,1731047720,0
GSM,270,77,2,4603,0,6.1845,49.842,8660,22,1,1313132526,1731047791,0
GSM,270,77,2,893,0,6.232,49.7743,6181,50,1,1313132526,1730788038,0
GSM,270,77,2,222,0,6.1563,49.8636,4272,27,1,1313132526,1731047720,0
GSM,270,77,2,1731,0,6.1301,49.8631,4515,27,1,1313132526,1731047733,0
GSM,270,77,2,221,0,6.1792,49.8678,4210,23,1,1313132900,1731047720,0
GSM,270,77,2,1732,0,6.1361,49.8618,2694,21,1,1313132900,1731047770,0
GSM,270,77,2,1733,0,6.1091,49.8472,3966,23,1,1313133025,1731047733,0
GSM,270,77,5,1093,0,6.1951,49.9082,6564,24,1,1313133274,1731047716,0
GSM,270,77,5,1092,0,6.2247,49.9214,3022,23,1,1313133524,1731047716,0
GSM,270,77,1,2523,0,6.0806,49.6212,1867,21,1,1313134147,1731047757,0
GSM,270,77,5,2391,0,6.2445,49.9556,12212,50,1,1313134394,1730442557,0
GSM,270,77,1,573,0,6.0987,49.6024,1932,27,1,1313134396,1727933771,0
GSM,270,77,2,392,0,6.3828,49.7836,14417,125,1,1313136528,1726548438,0
GSM,270,77,3,5421,0,6.0301,49.5456,2231,27,1,1313143947,1731047866,0
GSM,270,77,3,1582,0,6.0328,49.4826,2894,24,1,1313144196,1730961681,0
GSM,270,77,4,102,0,5.9829,49.5664,3275,27,1,1313146194,1731047740,0
GSM,270,77,3,3863,0,6.072,49.5,2969,22,1,1313146321,1730961640,0
GSM,270,77,6,5261,0,6.333,49.6162,7195,27,1,1313149185,1730874819,0
GSM,270,77,2,231,0,6.112,49.8435,3609,26,1,1313149555,1731047733,0
